,Country Code,Date,Measures,Num Measures
3439,THA,"Jan 01, 2020",No new mitigation,0.0
3440,THA,"Jan 02, 2020",No new mitigation,0.0
3441,THA,"Jan 03, 2020",No new mitigation,0.0
3442,THA,"Jan 04, 2020",No new mitigation,0.0
3443,THA,"Jan 05, 2020",No new mitigation,0.0
3444,THA,"Jan 06, 2020",No new mitigation,0.0
3445,THA,"Jan 07, 2020",No new mitigation,0.0
3446,THA,"Jan 08, 2020",No new mitigation,0.0
3447,THA,"Jan 09, 2020",No new mitigation,0.0
3448,THA,"Jan 10, 2020",No new mitigation,0.0
3449,THA,"Jan 11, 2020",No new mitigation,0.0
3450,THA,"Jan 12, 2020",No new mitigation,0.0
3451,THA,"Jan 13, 2020",first case | international traveller screening | ,2.0
3452,THA,"Jan 14, 2020",No new mitigation,2.0
3453,THA,"Jan 15, 2020",No new mitigation,2.0
3454,THA,"Jan 16, 2020",No new mitigation,2.0
3455,THA,"Jan 17, 2020",No new mitigation,2.0
3456,THA,"Jan 18, 2020",No new mitigation,2.0
3457,THA,"Jan 19, 2020",No new mitigation,2.0
3458,THA,"Jan 20, 2020",No new mitigation,2.0
3459,THA,"Jan 21, 2020",No new mitigation,2.0
3460,THA,"Jan 22, 2020",No new mitigation,2.0
3461,THA,"Jan 23, 2020",No new mitigation,2.0
3462,THA,"Jan 24, 2020",No new mitigation,2.0
3463,THA,"Jan 25, 2020",No new mitigation,2.0
3464,THA,"Jan 26, 2020",No new mitigation,2.0
3465,THA,"Jan 27, 2020",No new mitigation,2.0
3466,THA,"Jan 28, 2020",No new mitigation,2.0
3467,THA,"Jan 29, 2020",No new mitigation,2.0
3468,THA,"Jan 30, 2020",No new mitigation,2.0
3469,THA,"Jan 31, 2020",No new mitigation,2.0
3470,THA,"Feb 01, 2020",No new mitigation,2.0
3471,THA,"Feb 02, 2020",No new mitigation,2.0
3472,THA,"Feb 03, 2020",No new mitigation,2.0
3473,THA,"Feb 04, 2020",No new mitigation,2.0
3474,THA,"Feb 05, 2020",No new mitigation,2.0
3475,THA,"Feb 06, 2020",No new mitigation,2.0
3476,THA,"Feb 07, 2020",No new mitigation,2.0
3477,THA,"Feb 08, 2020",No new mitigation,2.0
3478,THA,"Feb 09, 2020",No new mitigation,2.0
3479,THA,"Feb 10, 2020",No new mitigation,2.0
3480,THA,"Feb 11, 2020",No new mitigation,2.0
3481,THA,"Feb 12, 2020",No new mitigation,2.0
3482,THA,"Feb 13, 2020",No new mitigation,2.0
3483,THA,"Feb 14, 2020",No new mitigation,2.0
3484,THA,"Feb 15, 2020",No new mitigation,2.0
3485,THA,"Feb 16, 2020",No new mitigation,2.0
3486,THA,"Feb 17, 2020",No new mitigation,2.0
3487,THA,"Feb 18, 2020",No new mitigation,2.0
3488,THA,"Feb 19, 2020",No new mitigation,2.0
3489,THA,"Feb 20, 2020",No new mitigation,2.0
3490,THA,"Feb 21, 2020",No new mitigation,2.0
3491,THA,"Feb 22, 2020",No new mitigation,2.0
3492,THA,"Feb 23, 2020",No new mitigation,2.0
3493,THA,"Feb 24, 2020",No new mitigation,2.0
3494,THA,"Feb 25, 2020",No new mitigation,2.0
3495,THA,"Feb 26, 2020",No new mitigation,2.0
3496,THA,"Feb 27, 2020",No new mitigation,2.0
3497,THA,"Feb 28, 2020",No new mitigation,2.0
3498,THA,"Feb 29, 2020",No new mitigation,2.0
3499,THA,"Mar 01, 2020",No new mitigation,2.0
3500,THA,"Mar 02, 2020",No new mitigation,2.0
3501,THA,"Mar 03, 2020",No new mitigation,2.0
3502,THA,"Mar 04, 2020",No new mitigation,2.0
3503,THA,"Mar 05, 2020",No new mitigation,2.0
3504,THA,"Mar 06, 2020",No new mitigation,2.0
3505,THA,"Mar 07, 2020",No new mitigation,2.0
3506,THA,"Mar 08, 2020",No new mitigation,2.0
3507,THA,"Mar 09, 2020",No new mitigation,2.0
3508,THA,"Mar 10, 2020",No new mitigation,2.0
3509,THA,"Mar 11, 2020",No new mitigation,2.0
3510,THA,"Mar 12, 2020",No new mitigation,2.0
3511,THA,"Mar 13, 2020",No new mitigation,2.0
3512,THA,"Mar 14, 2020",No new mitigation,2.0
3513,THA,"Mar 15, 2020",No new mitigation,2.0
3514,THA,"Mar 16, 2020",No new mitigation,2.0
3515,THA,"Mar 17, 2020",No new mitigation,2.0
3516,THA,"Mar 18, 2020",No new mitigation,2.0
3517,THA,"Mar 19, 2020",No new mitigation,2.0
3518,THA,"Mar 20, 2020",No new mitigation,2.0
3519,THA,"Mar 21, 2020",No new mitigation,2.0
3520,THA,"Mar 22, 2020",No new mitigation,2.0
3521,THA,"Mar 23, 2020",No new mitigation,2.0
3522,THA,"Mar 24, 2020",No new mitigation,2.0
3523,THA,"Mar 25, 2020",No new mitigation,2.0
3524,THA,"Mar 26, 2020",No new mitigation,2.0
3525,THA,"Mar 27, 2020",No new mitigation,2.0
3526,THA,"Mar 28, 2020",No new mitigation,2.0
3527,THA,"Mar 29, 2020",No new mitigation,2.0
3528,THA,"Mar 30, 2020",No new mitigation,2.0
3529,THA,"Mar 31, 2020",No new mitigation,2.0
3530,THA,"Apr 01, 2020",No new mitigation,2.0
3531,NOR,"Dec 17, 2019",No new mitigation,0.0
3532,NOR,"Dec 18, 2019",No new mitigation,0.0
3533,NOR,"Dec 19, 2019",No new mitigation,0.0
3534,NOR,"Dec 20, 2019",No new mitigation,0.0
3535,NOR,"Dec 21, 2019",No new mitigation,0.0
3536,NOR,"Dec 22, 2019",No new mitigation,0.0
3537,NOR,"Dec 23, 2019",No new mitigation,0.0
3538,NOR,"Dec 24, 2019",No new mitigation,0.0
3539,NOR,"Dec 25, 2019",No new mitigation,0.0
3540,NOR,"Dec 26, 2019",No new mitigation,0.0
3541,NOR,"Dec 27, 2019",No new mitigation,0.0
3542,NOR,"Dec 28, 2019",No new mitigation,0.0
3543,NOR,"Dec 29, 2019",No new mitigation,0.0
3544,NOR,"Dec 30, 2019",No new mitigation,0.0
3545,NOR,"Dec 31, 2019",No new mitigation,0.0
3546,NOR,"Jan 01, 2020",No new mitigation,0.0
3547,NOR,"Jan 02, 2020",No new mitigation,0.0
3548,NOR,"Jan 03, 2020",No new mitigation,0.0
3549,NOR,"Jan 04, 2020",No new mitigation,0.0
3550,NOR,"Jan 05, 2020",No new mitigation,0.0
3551,NOR,"Jan 06, 2020",No new mitigation,0.0
3552,NOR,"Jan 07, 2020",No new mitigation,0.0
3553,NOR,"Jan 08, 2020",No new mitigation,0.0
3554,NOR,"Jan 09, 2020",No new mitigation,0.0
3555,NOR,"Jan 10, 2020",No new mitigation,0.0
3556,NOR,"Jan 11, 2020",No new mitigation,0.0
3557,NOR,"Jan 12, 2020",No new mitigation,0.0
3558,NOR,"Jan 13, 2020",No new mitigation,0.0
3559,NOR,"Jan 14, 2020",No new mitigation,0.0
3560,NOR,"Jan 15, 2020",No new mitigation,0.0
3561,NOR,"Jan 16, 2020",No new mitigation,0.0
3562,NOR,"Jan 17, 2020",No new mitigation,0.0
3563,NOR,"Jan 18, 2020",No new mitigation,0.0
3564,NOR,"Jan 19, 2020",No new mitigation,0.0
3565,NOR,"Jan 20, 2020",No new mitigation,0.0
3566,NOR,"Jan 21, 2020",No new mitigation,0.0
3567,NOR,"Jan 22, 2020",No new mitigation,0.0
3568,NOR,"Jan 23, 2020",No new mitigation,0.0
3569,NOR,"Jan 24, 2020",No new mitigation,0.0
3570,NOR,"Jan 25, 2020",No new mitigation,0.0
3571,NOR,"Jan 26, 2020",No new mitigation,0.0
3572,NOR,"Jan 27, 2020",No new mitigation,0.0
3573,NOR,"Jan 28, 2020",No new mitigation,0.0
3574,NOR,"Jan 29, 2020",No new mitigation,0.0
3575,NOR,"Jan 30, 2020",No new mitigation,0.0
3576,NOR,"Jan 31, 2020",No new mitigation,0.0
3577,NOR,"Feb 01, 2020",No new mitigation,0.0
3578,NOR,"Feb 02, 2020",No new mitigation,0.0
3579,NOR,"Feb 03, 2020",No new mitigation,0.0
3580,NOR,"Feb 04, 2020",No new mitigation,0.0
3581,NOR,"Feb 05, 2020",No new mitigation,0.0
3582,NOR,"Feb 06, 2020",No new mitigation,0.0
3583,NOR,"Feb 07, 2020",No new mitigation,0.0
3584,NOR,"Feb 08, 2020",No new mitigation,0.0
3585,NOR,"Feb 09, 2020",No new mitigation,0.0
3586,NOR,"Feb 10, 2020",No new mitigation,0.0
3587,NOR,"Feb 11, 2020",No new mitigation,0.0
3588,NOR,"Feb 12, 2020",No new mitigation,0.0
3589,NOR,"Feb 13, 2020",No new mitigation,0.0
3590,NOR,"Feb 14, 2020",No new mitigation,0.0
3591,NOR,"Feb 15, 2020",No new mitigation,0.0
3592,NOR,"Feb 16, 2020",No new mitigation,0.0
3593,NOR,"Feb 17, 2020",No new mitigation,0.0
3594,NOR,"Feb 18, 2020",No new mitigation,0.0
3595,NOR,"Feb 19, 2020",No new mitigation,0.0
3596,NOR,"Feb 20, 2020",No new mitigation,0.0
3597,NOR,"Feb 21, 2020",No new mitigation,0.0
3598,NOR,"Feb 22, 2020",No new mitigation,0.0
3599,NOR,"Feb 23, 2020",No new mitigation,0.0
3600,NOR,"Feb 24, 2020",No new mitigation,0.0
3601,NOR,"Feb 25, 2020",No new mitigation,0.0
3602,NOR,"Feb 26, 2020",case reporting | first case | source tracing | ,3.0
3603,NOR,"Feb 27, 2020",No new mitigation,3.0
3604,NOR,"Feb 28, 2020",No new mitigation,3.0
3605,NOR,"Feb 29, 2020",No new mitigation,3.0
3606,NOR,"Mar 01, 2020",No new mitigation,3.0
3607,NOR,"Mar 02, 2020",No new mitigation,3.0
3608,NOR,"Mar 03, 2020",No new mitigation,3.0
3609,NOR,"Mar 04, 2020",No new mitigation,3.0
3610,NOR,"Mar 05, 2020",No new mitigation,3.0
3611,NOR,"Mar 06, 2020",No new mitigation,3.0
3612,NOR,"Mar 07, 2020",No new mitigation,3.0
3613,NOR,"Mar 08, 2020",No new mitigation,3.0
3614,NOR,"Mar 09, 2020",No new mitigation,3.0
3615,NOR,"Mar 10, 2020",case reporting | community spread | ,5.0
3616,NOR,"Mar 11, 2020",No new mitigation,5.0
3617,NOR,"Mar 12, 2020",business suspension | closure nonessential stores | ,7.0
3618,NOR,"Mar 13, 2020",international travel ban | traveller quarantine | ,9.0
3619,NOR,"Mar 14, 2020",No new mitigation,9.0
3620,NOR,"Mar 15, 2020",No new mitigation,9.0
3621,NOR,"Mar 16, 2020",international travel ban | ,10.0
3622,NOR,"Mar 17, 2020",No new mitigation,10.0
3623,NOR,"Mar 18, 2020",No new mitigation,10.0
3624,NOR,"Mar 19, 2020",No new mitigation,10.0
3625,NOR,"Mar 20, 2020",No new mitigation,10.0
3626,NOR,"Mar 21, 2020",No new mitigation,10.0
3627,NOR,"Mar 22, 2020",No new mitigation,10.0
3628,NOR,"Mar 23, 2020",No new mitigation,10.0
3629,NOR,"Mar 24, 2020",No new mitigation,10.0
3630,NOR,"Mar 25, 2020",No new mitigation,10.0
3631,NOR,"Mar 26, 2020",No new mitigation,10.0
3632,NOR,"Mar 27, 2020",No new mitigation,10.0
3633,NOR,"Mar 28, 2020",No new mitigation,10.0
3634,NOR,"Mar 29, 2020",No new mitigation,10.0
3635,NOR,"Mar 30, 2020",No new mitigation,10.0
3636,NOR,"Mar 31, 2020",No new mitigation,10.0
3637,NOR,"Apr 01, 2020",No new mitigation,10.0
3638,CYP,"Dec 17, 2019",No new mitigation,0.0
3639,CYP,"Dec 18, 2019",No new mitigation,0.0
3640,CYP,"Dec 19, 2019",No new mitigation,0.0
3641,CYP,"Dec 20, 2019",No new mitigation,0.0
3642,CYP,"Dec 21, 2019",No new mitigation,0.0
3643,CYP,"Dec 22, 2019",No new mitigation,0.0
3644,CYP,"Dec 23, 2019",No new mitigation,0.0
3645,CYP,"Dec 24, 2019",No new mitigation,0.0
3646,CYP,"Dec 25, 2019",No new mitigation,0.0
3647,CYP,"Dec 26, 2019",No new mitigation,0.0
3648,CYP,"Dec 27, 2019",No new mitigation,0.0
3649,CYP,"Dec 28, 2019",No new mitigation,0.0
3650,CYP,"Dec 29, 2019",No new mitigation,0.0
3651,CYP,"Dec 30, 2019",No new mitigation,0.0
3652,CYP,"Dec 31, 2019",No new mitigation,0.0
3653,CYP,"Jan 01, 2020",No new mitigation,0.0
3654,CYP,"Jan 02, 2020",No new mitigation,0.0
3655,CYP,"Jan 03, 2020",No new mitigation,0.0
3656,CYP,"Jan 04, 2020",No new mitigation,0.0
3657,CYP,"Jan 05, 2020",No new mitigation,0.0
3658,CYP,"Jan 06, 2020",No new mitigation,0.0
3659,CYP,"Jan 07, 2020",No new mitigation,0.0
3660,CYP,"Jan 08, 2020",No new mitigation,0.0
3661,CYP,"Jan 09, 2020",No new mitigation,0.0
3662,CYP,"Jan 10, 2020",No new mitigation,0.0
3663,CYP,"Jan 11, 2020",No new mitigation,0.0
3664,CYP,"Jan 12, 2020",No new mitigation,0.0
3665,CYP,"Jan 13, 2020",No new mitigation,0.0
3666,CYP,"Jan 14, 2020",No new mitigation,0.0
3667,CYP,"Jan 15, 2020",No new mitigation,0.0
3668,CYP,"Jan 16, 2020",No new mitigation,0.0
3669,CYP,"Jan 17, 2020",No new mitigation,0.0
3670,CYP,"Jan 18, 2020",No new mitigation,0.0
3671,CYP,"Jan 19, 2020",No new mitigation,0.0
3672,CYP,"Jan 20, 2020",No new mitigation,0.0
3673,CYP,"Jan 21, 2020",No new mitigation,0.0
3674,CYP,"Jan 22, 2020",No new mitigation,0.0
3675,CYP,"Jan 23, 2020",No new mitigation,0.0
3676,CYP,"Jan 24, 2020",No new mitigation,0.0
3677,CYP,"Jan 25, 2020",No new mitigation,0.0
3678,CYP,"Jan 26, 2020",No new mitigation,0.0
3679,CYP,"Jan 27, 2020",No new mitigation,0.0
3680,CYP,"Jan 28, 2020",No new mitigation,0.0
3681,CYP,"Jan 29, 2020",No new mitigation,0.0
3682,CYP,"Jan 30, 2020",No new mitigation,0.0
3683,CYP,"Jan 31, 2020",No new mitigation,0.0
3684,CYP,"Feb 01, 2020",No new mitigation,0.0
3685,CYP,"Feb 02, 2020",No new mitigation,0.0
3686,CYP,"Feb 03, 2020",No new mitigation,0.0
3687,CYP,"Feb 04, 2020",No new mitigation,0.0
3688,CYP,"Feb 05, 2020",No new mitigation,0.0
3689,CYP,"Feb 06, 2020",No new mitigation,0.0
3690,CYP,"Feb 07, 2020",No new mitigation,0.0
3691,CYP,"Feb 08, 2020",No new mitigation,0.0
3692,CYP,"Feb 09, 2020",No new mitigation,0.0
3693,CYP,"Feb 10, 2020",No new mitigation,0.0
3694,CYP,"Feb 11, 2020",No new mitigation,0.0
3695,CYP,"Feb 12, 2020",No new mitigation,0.0
3696,CYP,"Feb 13, 2020",No new mitigation,0.0
3697,CYP,"Feb 14, 2020",No new mitigation,0.0
3698,CYP,"Feb 15, 2020",No new mitigation,0.0
3699,CYP,"Feb 16, 2020",No new mitigation,0.0
3700,CYP,"Feb 17, 2020",No new mitigation,0.0
3701,CYP,"Feb 18, 2020",No new mitigation,0.0
3702,CYP,"Feb 19, 2020",No new mitigation,0.0
3703,CYP,"Feb 20, 2020",No new mitigation,0.0
3704,CYP,"Feb 21, 2020",No new mitigation,0.0
3705,CYP,"Feb 22, 2020",No new mitigation,0.0
3706,CYP,"Feb 23, 2020",No new mitigation,0.0
3707,CYP,"Feb 24, 2020",No new mitigation,0.0
3708,CYP,"Feb 25, 2020",No new mitigation,0.0
3709,CYP,"Feb 26, 2020",No new mitigation,0.0
3710,CYP,"Feb 27, 2020",No new mitigation,0.0
3711,CYP,"Feb 28, 2020",No new mitigation,0.0
3712,CYP,"Feb 29, 2020",No new mitigation,0.0
3713,CYP,"Mar 01, 2020",No new mitigation,0.0
3714,CYP,"Mar 02, 2020",No new mitigation,0.0
3715,CYP,"Mar 03, 2020",No new mitigation,0.0
3716,CYP,"Mar 04, 2020",No new mitigation,0.0
3717,CYP,"Mar 05, 2020",No new mitigation,0.0
3718,CYP,"Mar 06, 2020",No new mitigation,0.0
3719,CYP,"Mar 07, 2020",No new mitigation,0.0
3720,CYP,"Mar 08, 2020",No new mitigation,0.0
3721,CYP,"Mar 09, 2020",case reporting | first case | source tracing | ,3.0
3722,CYP,"Mar 10, 2020",No new mitigation,3.0
3723,CYP,"Mar 11, 2020",No new mitigation,3.0
3724,CYP,"Mar 12, 2020",No new mitigation,3.0
3725,CYP,"Mar 13, 2020",No new mitigation,3.0
3726,CYP,"Mar 14, 2020",No new mitigation,3.0
3727,CYP,"Mar 15, 2020",No new mitigation,3.0
3728,CYP,"Mar 16, 2020",No new mitigation,3.0
3729,CYP,"Mar 17, 2020",No new mitigation,3.0
3730,CYP,"Mar 18, 2020",No new mitigation,3.0
3731,CYP,"Mar 19, 2020",No new mitigation,3.0
3732,CYP,"Mar 20, 2020",No new mitigation,3.0
3733,CYP,"Mar 21, 2020",No new mitigation,3.0
3734,CYP,"Mar 22, 2020",No new mitigation,3.0
3735,CYP,"Mar 23, 2020",No new mitigation,3.0
3736,CYP,"Mar 24, 2020",No new mitigation,3.0
3737,CYP,"Mar 25, 2020",No new mitigation,3.0
3738,CYP,"Mar 26, 2020",No new mitigation,3.0
3739,CYP,"Mar 27, 2020",No new mitigation,3.0
3740,CYP,"Mar 28, 2020",No new mitigation,3.0
3741,CYP,"Mar 29, 2020",No new mitigation,3.0
3742,CYP,"Mar 30, 2020",No new mitigation,3.0
3743,CYP,"Mar 31, 2020",No new mitigation,3.0
3744,CYP,"Apr 01, 2020",No new mitigation,3.0
3745,HUN,"Dec 17, 2019",No new mitigation,0.0
3746,HUN,"Dec 18, 2019",No new mitigation,0.0
3747,HUN,"Dec 19, 2019",No new mitigation,0.0
3748,HUN,"Dec 20, 2019",No new mitigation,0.0
3749,HUN,"Dec 21, 2019",No new mitigation,0.0
3750,HUN,"Dec 22, 2019",No new mitigation,0.0
3751,HUN,"Dec 23, 2019",No new mitigation,0.0
3752,HUN,"Dec 24, 2019",No new mitigation,0.0
3753,HUN,"Dec 25, 2019",No new mitigation,0.0
3754,HUN,"Dec 26, 2019",No new mitigation,0.0
3755,HUN,"Dec 27, 2019",No new mitigation,0.0
3756,HUN,"Dec 28, 2019",No new mitigation,0.0
3757,HUN,"Dec 29, 2019",No new mitigation,0.0
3758,HUN,"Dec 30, 2019",No new mitigation,0.0
3759,HUN,"Dec 31, 2019",No new mitigation,0.0
3760,HUN,"Jan 01, 2020",No new mitigation,0.0
3761,HUN,"Jan 02, 2020",No new mitigation,0.0
3762,HUN,"Jan 03, 2020",No new mitigation,0.0
3763,HUN,"Jan 04, 2020",No new mitigation,0.0
3764,HUN,"Jan 05, 2020",No new mitigation,0.0
3765,HUN,"Jan 06, 2020",No new mitigation,0.0
3766,HUN,"Jan 07, 2020",No new mitigation,0.0
3767,HUN,"Jan 08, 2020",No new mitigation,0.0
3768,HUN,"Jan 09, 2020",No new mitigation,0.0
3769,HUN,"Jan 10, 2020",No new mitigation,0.0
3770,HUN,"Jan 11, 2020",No new mitigation,0.0
3771,HUN,"Jan 12, 2020",No new mitigation,0.0
3772,HUN,"Jan 13, 2020",No new mitigation,0.0
3773,HUN,"Jan 14, 2020",No new mitigation,0.0
3774,HUN,"Jan 15, 2020",No new mitigation,0.0
3775,HUN,"Jan 16, 2020",No new mitigation,0.0
3776,HUN,"Jan 17, 2020",No new mitigation,0.0
3777,HUN,"Jan 18, 2020",No new mitigation,0.0
3778,HUN,"Jan 19, 2020",No new mitigation,0.0
3779,HUN,"Jan 20, 2020",No new mitigation,0.0
3780,HUN,"Jan 21, 2020",No new mitigation,0.0
3781,HUN,"Jan 22, 2020",No new mitigation,0.0
3782,HUN,"Jan 23, 2020",No new mitigation,0.0
3783,HUN,"Jan 24, 2020",No new mitigation,0.0
3784,HUN,"Jan 25, 2020",No new mitigation,0.0
3785,HUN,"Jan 26, 2020",No new mitigation,0.0
3786,HUN,"Jan 27, 2020",traveller quarantine | ,1.0
3787,HUN,"Jan 28, 2020",No new mitigation,1.0
3788,HUN,"Jan 29, 2020",No new mitigation,1.0
3789,HUN,"Jan 30, 2020",No new mitigation,1.0
3790,HUN,"Jan 31, 2020",No new mitigation,1.0
3791,HUN,"Feb 01, 2020",No new mitigation,1.0
3792,HUN,"Feb 02, 2020",No new mitigation,1.0
3793,HUN,"Feb 03, 2020",No new mitigation,1.0
3794,HUN,"Feb 04, 2020",No new mitigation,1.0
3795,HUN,"Feb 05, 2020",No new mitigation,1.0
3796,HUN,"Feb 06, 2020",No new mitigation,1.0
3797,HUN,"Feb 07, 2020",No new mitigation,1.0
3798,HUN,"Feb 08, 2020",No new mitigation,1.0
3799,HUN,"Feb 09, 2020",No new mitigation,1.0
3800,HUN,"Feb 10, 2020",No new mitigation,1.0
3801,HUN,"Feb 11, 2020",No new mitigation,1.0
3802,HUN,"Feb 12, 2020",No new mitigation,1.0
3803,HUN,"Feb 13, 2020",No new mitigation,1.0
3804,HUN,"Feb 14, 2020",No new mitigation,1.0
3805,HUN,"Feb 15, 2020",No new mitigation,1.0
3806,HUN,"Feb 16, 2020",No new mitigation,1.0
3807,HUN,"Feb 17, 2020",No new mitigation,1.0
3808,HUN,"Feb 18, 2020",No new mitigation,1.0
3809,HUN,"Feb 19, 2020",No new mitigation,1.0
3810,HUN,"Feb 20, 2020",No new mitigation,1.0
3811,HUN,"Feb 21, 2020",No new mitigation,1.0
3812,HUN,"Feb 22, 2020",No new mitigation,1.0
3813,HUN,"Feb 23, 2020",No new mitigation,1.0
3814,HUN,"Feb 24, 2020",No new mitigation,1.0
3815,HUN,"Feb 25, 2020",No new mitigation,1.0
3816,HUN,"Feb 26, 2020",No new mitigation,1.0
3817,HUN,"Feb 27, 2020",No new mitigation,1.0
3818,HUN,"Feb 28, 2020",No new mitigation,1.0
3819,HUN,"Feb 29, 2020",No new mitigation,1.0
3820,HUN,"Mar 01, 2020",No new mitigation,1.0
3821,HUN,"Mar 02, 2020",No new mitigation,1.0
3822,HUN,"Mar 03, 2020",No new mitigation,1.0
3823,HUN,"Mar 04, 2020",No new mitigation,1.0
3824,HUN,"Mar 05, 2020",No new mitigation,1.0
3825,HUN,"Mar 06, 2020",international travel ban | ,2.0
3826,HUN,"Mar 07, 2020",event cancellation | ,3.0
3827,HUN,"Mar 08, 2020",visiting in hospital banned | ,4.0
3828,HUN,"Mar 09, 2020",international travel ban | ,5.0
3829,HUN,"Mar 10, 2020",No new mitigation,5.0
3830,HUN,"Mar 11, 2020",public hygiene | public transport cleaning | ,7.0
3831,HUN,"Mar 12, 2020",No new mitigation,7.0
3832,HUN,"Mar 13, 2020",public hygiene | public transport limited | ,9.0
3833,HUN,"Mar 14, 2020",No new mitigation,9.0
3834,HUN,"Mar 15, 2020",No new mitigation,9.0
3835,HUN,"Mar 16, 2020",looking for children | ,10.0
3836,HUN,"Mar 17, 2020",international travel ban | ,11.0
3837,HUN,"Mar 18, 2020",No new mitigation,11.0
3838,HUN,"Mar 19, 2020",No new mitigation,11.0
3839,HUN,"Mar 20, 2020",No new mitigation,11.0
3840,HUN,"Mar 21, 2020",No new mitigation,11.0
3841,HUN,"Mar 22, 2020",No new mitigation,11.0
3842,HUN,"Mar 23, 2020",No new mitigation,11.0
3843,HUN,"Mar 24, 2020",No new mitigation,11.0
3844,HUN,"Mar 25, 2020",No new mitigation,11.0
3845,HUN,"Mar 26, 2020",No new mitigation,11.0
3846,HUN,"Mar 27, 2020",No new mitigation,11.0
3847,HUN,"Mar 28, 2020",No new mitigation,11.0
3848,HUN,"Mar 29, 2020",No new mitigation,11.0
3849,HUN,"Mar 30, 2020",No new mitigation,11.0
3850,HUN,"Mar 31, 2020",No new mitigation,11.0
3851,HUN,"Apr 01, 2020",No new mitigation,11.0
3852,PRT,"Dec 17, 2019",No new mitigation,0.0
3853,PRT,"Dec 18, 2019",No new mitigation,0.0
3854,PRT,"Dec 19, 2019",No new mitigation,0.0
3855,PRT,"Dec 20, 2019",No new mitigation,0.0
3856,PRT,"Dec 21, 2019",No new mitigation,0.0
3857,PRT,"Dec 22, 2019",No new mitigation,0.0
3858,PRT,"Dec 23, 2019",No new mitigation,0.0
3859,PRT,"Dec 24, 2019",No new mitigation,0.0
3860,PRT,"Dec 25, 2019",No new mitigation,0.0
3861,PRT,"Dec 26, 2019",No new mitigation,0.0
3862,PRT,"Dec 27, 2019",No new mitigation,0.0
3863,PRT,"Dec 28, 2019",No new mitigation,0.0
3864,PRT,"Dec 29, 2019",No new mitigation,0.0
3865,PRT,"Dec 30, 2019",No new mitigation,0.0
3866,PRT,"Dec 31, 2019",No new mitigation,0.0
3867,PRT,"Jan 01, 2020",No new mitigation,0.0
3868,PRT,"Jan 02, 2020",No new mitigation,0.0
3869,PRT,"Jan 03, 2020",No new mitigation,0.0
3870,PRT,"Jan 04, 2020",No new mitigation,0.0
3871,PRT,"Jan 05, 2020",No new mitigation,0.0
3872,PRT,"Jan 06, 2020",No new mitigation,0.0
3873,PRT,"Jan 07, 2020",No new mitigation,0.0
3874,PRT,"Jan 08, 2020",No new mitigation,0.0
3875,PRT,"Jan 09, 2020",No new mitigation,0.0
3876,PRT,"Jan 10, 2020",No new mitigation,0.0
3877,PRT,"Jan 11, 2020",No new mitigation,0.0
3878,PRT,"Jan 12, 2020",No new mitigation,0.0
3879,PRT,"Jan 13, 2020",No new mitigation,0.0
3880,PRT,"Jan 14, 2020",No new mitigation,0.0
3881,PRT,"Jan 15, 2020",No new mitigation,0.0
3882,PRT,"Jan 16, 2020",No new mitigation,0.0
3883,PRT,"Jan 17, 2020",No new mitigation,0.0
3884,PRT,"Jan 18, 2020",No new mitigation,0.0
3885,PRT,"Jan 19, 2020",No new mitigation,0.0
3886,PRT,"Jan 20, 2020",No new mitigation,0.0
3887,PRT,"Jan 21, 2020",No new mitigation,0.0
3888,PRT,"Jan 22, 2020",No new mitigation,0.0
3889,PRT,"Jan 23, 2020",No new mitigation,0.0
3890,PRT,"Jan 24, 2020",No new mitigation,0.0
3891,PRT,"Jan 25, 2020",No new mitigation,0.0
3892,PRT,"Jan 26, 2020",No new mitigation,0.0
3893,PRT,"Jan 27, 2020",No new mitigation,0.0
3894,PRT,"Jan 28, 2020",No new mitigation,0.0
3895,PRT,"Jan 29, 2020",No new mitigation,0.0
3896,PRT,"Jan 30, 2020",No new mitigation,0.0
3897,PRT,"Jan 31, 2020",No new mitigation,0.0
3898,PRT,"Feb 01, 2020",No new mitigation,0.0
3899,PRT,"Feb 02, 2020",No new mitigation,0.0
3900,PRT,"Feb 03, 2020",No new mitigation,0.0
3901,PRT,"Feb 04, 2020",No new mitigation,0.0
3902,PRT,"Feb 05, 2020",No new mitigation,0.0
3903,PRT,"Feb 06, 2020",No new mitigation,0.0
3904,PRT,"Feb 07, 2020",No new mitigation,0.0
3905,PRT,"Feb 08, 2020",No new mitigation,0.0
3906,PRT,"Feb 09, 2020",No new mitigation,0.0
3907,PRT,"Feb 10, 2020",No new mitigation,0.0
3908,PRT,"Feb 11, 2020",No new mitigation,0.0
3909,PRT,"Feb 12, 2020",No new mitigation,0.0
3910,PRT,"Feb 13, 2020",No new mitigation,0.0
3911,PRT,"Feb 14, 2020",No new mitigation,0.0
3912,PRT,"Feb 15, 2020",No new mitigation,0.0
3913,PRT,"Feb 16, 2020",No new mitigation,0.0
3914,PRT,"Feb 17, 2020",No new mitigation,0.0
3915,PRT,"Feb 18, 2020",No new mitigation,0.0
3916,PRT,"Feb 19, 2020",No new mitigation,0.0
3917,PRT,"Feb 20, 2020",No new mitigation,0.0
3918,PRT,"Feb 21, 2020",No new mitigation,0.0
3919,PRT,"Feb 22, 2020",No new mitigation,0.0
3920,PRT,"Feb 23, 2020",No new mitigation,0.0
